date,Carbon_emission,HourOfDay,DayOfWeek,DayOfMonth,DayOfYear,Month,WeekOfYear
2015-08-12 17:00:00,443,0.7391304347826086,0.3333333333333333,0.3870967741935484,0.6136986301369863,0.6666666666666666,0.6346153846153846
2015-08-12 18:00:00,274,0.782608695652174,0.3333333333333333,0.3870967741935484,0.6136986301369863,0.6666666666666666,0.6346153846153846
2015-08-12 19:00:00,227,0.8260869565217391,0.3333333333333333,0.3870967741935484,0.6136986301369863,0.6666666666666666,0.6346153846153846
2015-08-12 20:00:00,187,0.8695652173913043,0.3333333333333333,0.3870967741935484,0.6136986301369863,0.6666666666666666,0.6346153846153846
2015-08-12 21:00:00,152,0.9130434782608695,0.3333333333333333,0.3870967741935484,0.6136986301369863,0.6666666666666666,0.6346153846153846
2015-08-12 22:00:00,135,0.9565217391304348,0.3333333333333333,0.3870967741935484,0.6136986301369863,0.6666666666666666,0.6346153846153846
2015-08-12 23:00:00,132,1.0,0.3333333333333333,0.3870967741935484,0.6136986301369863,0.6666666666666666,0.6346153846153846
2015-08-13 00:00:00,113,0.0,0.5,0.41935483870967744,0.6164383561643836,0.6666666666666666,0.6346153846153846
2015-08-13 01:00:00,105,0.043478260869565216,0.5,0.41935483870967744,0.6164383561643836,0.6666666666666666,0.6346153846153846
2015-08-13 02:00:00,117,0.08695652173913043,0.5,0.41935483870967744,0.6164383561643836,0.6666666666666666,0.6346153846153846
2015-08-13 03:00:00,122,0.13043478260869565,0.5,0.41935483870967744,0.6164383561643836,0.6666666666666666,0.6346153846153846
2015-08-13 04:00:00,111,0.17391304347826086,0.5,0.41935483870967744,0.6164383561643836,0.6666666666666666,0.6346153846153846
2015-08-13 05:00:00,112,0.21739130434782608,0.5,0.41935483870967744,0.6164383561643836,0.6666666666666666,0.6346153846153846
2015-08-13 06:00:00,111,0.2608695652173913,0.5,0.41935483870967744,0.6164383561643836,0.6666666666666666,0.6346153846153846
2015-08-13 07:00:00,198,0.30434782608695654,0.5,0.41935483870967744,0.6164383561643836,0.6666666666666666,0.6346153846153846
2015-08-13 08:00:00,349,0.34782608695652173,0.5,0.41935483870967744,0.6164383561643836,0.6666666666666666,0.6346153846153846
2015-08-13 09:00:00,479,0.391304347826087,0.5,0.41935483870967744,0.6164383561643836,0.6666666666666666,0.6346153846153846
2015-08-13 10:00:00,501,0.43478260869565216,0.5,0.41935483870967744,0.6164383561643836,0.6666666666666666,0.6346153846153846
2015-08-13 11:00:00,550,0.4782608695652174,0.5,0.41935483870967744,0.6164383561643836,0.6666666666666666,0.6346153846153846
2015-08-13 12:00:00,493,0.5217391304347826,0.5,0.41935483870967744,0.6164383561643836,0.6666666666666666,0.6346153846153846
2015-08-13 13:00:00,499,0.5652173913043478,0.5,0.41935483870967744,0.6164383561643836,0.6666666666666666,0.6346153846153846
2015-08-13 14:00:00,511,0.6086956521739131,0.5,0.41935483870967744,0.6164383561643836,0.6666666666666666,0.6346153846153846
2015-08-13 15:00:00,486,0.6521739130434783,0.5,0.41935483870967744,0.6164383561643836,0.6666666666666666,0.6346153846153846
2015-08-13 16:00:00,477,0.6956521739130435,0.5,0.41935483870967744,0.6164383561643836,0.6666666666666666,0.6346153846153846
2015-08-13 17:00:00,427,0.7391304347826086,0.5,0.41935483870967744,0.6164383561643836,0.6666666666666666,0.6346153846153846
2015-08-13 18:00:00,269,0.782608695652174,0.5,0.41935483870967744,0.6164383561643836,0.6666666666666666,0.6346153846153846
2015-08-13 19:00:00,191,0.8260869565217391,0.5,0.41935483870967744,0.6164383561643836,0.6666666666666666,0.6346153846153846
2015-08-13 20:00:00,180,0.8695652173913043,0.5,0.41935483870967744,0.6164383561643836,0.6666666666666666,0.6346153846153846
2015-08-13 21:00:00,167,0.9130434782608695,0.5,0.41935483870967744,0.6164383561643836,0.6666666666666666,0.6346153846153846
2015-08-13 22:00:00,133,0.9565217391304348,0.5,0.41935483870967744,0.6164383561643836,0.6666666666666666,0.6346153846153846
2015-08-13 23:00:00,113,1.0,0.5,0.41935483870967744,0.6164383561643836,0.6666666666666666,0.6346153846153846
2015-08-14 00:00:00,114,0.0,0.6666666666666666,0.45161290322580644,0.6191780821917808,0.6666666666666666,0.6346153846153846
2015-08-14 01:00:00,111,0.043478260869565216,0.6666666666666666,0.45161290322580644,0.6191780821917808,0.6666666666666666,0.6346153846153846
2015-08-14 02:00:00,102,0.08695652173913043,0.6666666666666666,0.45161290322580644,0.6191780821917808,0.6666666666666666,0.6346153846153846
2015-08-14 03:00:00,112,0.13043478260869565,0.6666666666666666,0.45161290322580644,0.6191780821917808,0.6666666666666666,0.6346153846153846
2015-08-14 04:00:00,102,0.17391304347826086,0.6666666666666666,0.45161290322580644,0.6191780821917808,0.6666666666666666,0.6346153846153846
2015-08-14 05:00:00,112,0.21739130434782608,0.6666666666666666,0.45161290322580644,0.6191780821917808,0.6666666666666666,0.6346153846153846
2015-08-14 06:00:00,108,0.2608695652173913,0.6666666666666666,0.45161290322580644,0.6191780821917808,0.6666666666666666,0.6346153846153846
2015-08-14 07:00:00,180,0.30434782608695654,0.6666666666666666,0.45161290322580644,0.6191780821917808,0.6666666666666666,0.6346153846153846
2015-08-14 08:00:00,315,0.34782608695652173,0.6666666666666666,0.45161290322580644,0.6191780821917808,0.6666666666666666,0.6346153846153846
2015-08-14 09:00:00,476,0.391304347826087,0.6666666666666666,0.45161290322580644,0.6191780821917808,0.6666666666666666,0.6346153846153846
2015-08-14 10:00:00,489,0.43478260869565216,0.6666666666666666,0.45161290322580644,0.6191780821917808,0.6666666666666666,0.6346153846153846
2015-08-14 11:00:00,542,0.4782608695652174,0.6666666666666666,0.45161290322580644,0.6191780821917808,0.6666666666666666,0.6346153846153846
2015-08-14 12:00:00,503,0.5217391304347826,0.6666666666666666,0.45161290322580644,0.6191780821917808,0.6666666666666666,0.6346153846153846
2015-08-14 13:00:00,502,0.5652173913043478,0.6666666666666666,0.45161290322580644,0.6191780821917808,0.6666666666666666,0.6346153846153846
2015-08-14 14:00:00,481,0.6086956521739131,0.6666666666666666,0.45161290322580644,0.6191780821917808,0.6666666666666666,0.6346153846153846
2015-08-14 15:00:00,475,0.6521739130434783,0.6666666666666666,0.45161290322580644,0.6191780821917808,0.6666666666666666,0.6346153846153846
2015-08-14 16:00:00,465,0.6956521739130435,0.6666666666666666,0.45161290322580644,0.6191780821917808,0.6666666666666666,0.6346153846153846
2015-08-14 17:00:00,407,0.7391304347826086,0.6666666666666666,0.45161290322580644,0.6191780821917808,0.6666666666666666,0.6346153846153846
2015-08-14 18:00:00,267,0.782608695652174,0.6666666666666666,0.45161290322580644,0.6191780821917808,0.6666666666666666,0.6346153846153846
2015-08-14 19:00:00,190,0.8260869565217391,0.6666666666666666,0.45161290322580644,0.6191780821917808,0.6666666666666666,0.6346153846153846
2015-08-14 20:00:00,166,0.8695652173913043,0.6666666666666666,0.45161290322580644,0.6191780821917808,0.6666666666666666,0.6346153846153846
2015-08-14 21:00:00,134,0.9130434782608695,0.6666666666666666,0.45161290322580644,0.6191780821917808,0.6666666666666666,0.6346153846153846
2015-08-14 22:00:00,124,0.9565217391304348,0.6666666666666666,0.45161290322580644,0.6191780821917808,0.6666666666666666,0.6346153846153846
2015-08-14 23:00:00,97,1.0,0.6666666666666666,0.45161290322580644,0.6191780821917808,0.6666666666666666,0.6346153846153846
2015-08-15 00:00:00,102,0.0,0.8333333333333334,0.4838709677419355,0.6219178082191781,0.6666666666666666,0.6346153846153846
2015-08-15 01:00:00,101,0.043478260869565216,0.8333333333333334,0.4838709677419355,0.6219178082191781,0.6666666666666666,0.6346153846153846
2015-08-15 02:00:00,108,0.08695652173913043,0.8333333333333334,0.4838709677419355,0.6219178082191781,0.6666666666666666,0.6346153846153846
2015-08-15 03:00:00,102,0.13043478260869565,0.8333333333333334,0.4838709677419355,0.6219178082191781,0.6666666666666666,0.6346153846153846
2015-08-15 04:00:00,103,0.17391304347826086,0.8333333333333334,0.4838709677419355,0.6219178082191781,0.6666666666666666,0.6346153846153846
2015-08-15 05:00:00,105,0.21739130434782608,0.8333333333333334,0.4838709677419355,0.6219178082191781,0.6666666666666666,0.6346153846153846
2015-08-15 06:00:00,95,0.2608695652173913,0.8333333333333334,0.4838709677419355,0.6219178082191781,0.6666666666666666,0.6346153846153846
2015-08-15 07:00:00,112,0.30434782608695654,0.8333333333333334,0.4838709677419355,0.6219178082191781,0.6666666666666666,0.6346153846153846
2015-08-15 08:00:00,111,0.34782608695652173,0.8333333333333334,0.4838709677419355,0.6219178082191781,0.6666666666666666,0.6346153846153846
